dataset,cantidad_locales,limite_contagio,metodo,tiempo
variacion_n_m,300,800,DP,3.29032
variacion_n_m,300,850,DP,3.78373
variacion_n_m,300,900,DP,3.47345
variacion_n_m,300,950,DP,3.65384
variacion_n_m,300,1000,DP,4.31757
variacion_n_m,300,1050,DP,4.1127
variacion_n_m,300,1100,DP,5.78348
variacion_n_m,300,1150,DP,4.5384
variacion_n_m,300,1200,DP,6.30035
variacion_n_m,300,1250,DP,4.77697
variacion_n_m,300,1300,DP,5.01019
variacion_n_m,300,1350,DP,5.25753
variacion_n_m,300,1400,DP,5.53827
variacion_n_m,300,1450,DP,5.99375
variacion_n_m,300,1500,DP,5.7556
variacion_n_m,300,1550,DP,6.12064
variacion_n_m,300,1600,DP,6.13582
variacion_n_m,300,1650,DP,8.43191
variacion_n_m,350,100,DP,0.469447
variacion_n_m,350,150,DP,1.33956
variacion_n_m,350,200,DP,1.07192
variacion_n_m,350,250,DP,2.0221
variacion_n_m,350,300,DP,1.61414
variacion_n_m,350,350,DP,1.73929
variacion_n_m,350,400,DP,1.79815
variacion_n_m,350,450,DP,2.00296
variacion_n_m,350,500,DP,2.22262
variacion_n_m,350,550,DP,2.53476
variacion_n_m,350,600,DP,2.66257
variacion_n_m,350,650,DP,2.90483
variacion_n_m,350,700,DP,3.48974
variacion_n_m,350,750,DP,4.87061
variacion_n_m,350,800,DP,5.25805
variacion_n_m,350,850,DP,3.93851
variacion_n_m,350,900,DP,5.0018
variacion_n_m,350,950,DP,5.76959
variacion_n_m,350,1000,DP,5.80761
variacion_n_m,350,1050,DP,6.72632
variacion_n_m,350,1100,DP,5.89928
variacion_n_m,350,1150,DP,5.30105
variacion_n_m,350,1200,DP,7.28667
variacion_n_m,350,1250,DP,5.83613
variacion_n_m,350,1300,DP,6.03012
variacion_n_m,350,1350,DP,8.59759
variacion_n_m,350,1400,DP,7.45623
variacion_n_m,350,1450,DP,6.50338
variacion_n_m,350,1500,DP,6.79094
variacion_n_m,350,1550,DP,7.0448
variacion_n_m,350,1600,DP,7.89074
variacion_n_m,350,1650,DP,9.9653
variacion_n_m,400,100,DP,0.688516
variacion_n_m,400,150,DP,0.774538
variacion_n_m,400,200,DP,1.03557
variacion_n_m,400,250,DP,1.73215
variacion_n_m,400,300,DP,2.08652
variacion_n_m,400,350,DP,1.86967
variacion_n_m,400,400,DP,2.04273
variacion_n_m,400,450,DP,2.37612
variacion_n_m,400,500,DP,2.65241
variacion_n_m,400,550,DP,2.84324
variacion_n_m,400,600,DP,2.78317
variacion_n_m,400,650,DP,4.18248
variacion_n_m,400,700,DP,3.64704
variacion_n_m,400,750,DP,6.02131
variacion_n_m,400,800,DP,5.82231
variacion_n_m,400,850,DP,5.02877
variacion_n_m,400,900,DP,4.58476
variacion_n_m,400,950,DP,4.8342
variacion_n_m,400,1000,DP,6.39951
variacion_n_m,400,1050,DP,5.40586
variacion_n_m,400,1100,DP,7.1885
variacion_n_m,400,1150,DP,5.87806
variacion_n_m,400,1200,DP,7.12781
variacion_n_m,400,1250,DP,8.98654
variacion_n_m,400,1300,DP,9.14428
variacion_n_m,400,1350,DP,8.28723
variacion_n_m,400,1400,DP,7.15413
variacion_n_m,400,1450,DP,6.76395
variacion_n_m,400,1500,DP,9.4446
variacion_n_m,400,1550,DP,7.93497
variacion_n_m,400,1600,DP,8.18938
variacion_n_m,400,1650,DP,8.42163
variacion_n_m,450,100,DP,0.582899
variacion_n_m,450,150,DP,1.47917
variacion_n_m,450,200,DP,2.28493
variacion_n_m,450,250,DP,2.47411
variacion_n_m,450,300,DP,3.38884
variacion_n_m,450,350,DP,3.51648
variacion_n_m,450,400,DP,4.46073
variacion_n_m,450,450,DP,3.24145
variacion_n_m,450,500,DP,2.89936
variacion_n_m,450,550,DP,3.32403
variacion_n_m,450,600,DP,4.93623
variacion_n_m,450,650,DP,3.72205
variacion_n_m,450,700,DP,4.16009
variacion_n_m,450,750,DP,4.75168
variacion_n_m,450,800,DP,4.87747
variacion_n_m,450,850,DP,4.94787
variacion_n_m,450,900,DP,7.58911
variacion_n_m,450,950,DP,6.67173
variacion_n_m,450,1000,DP,6.57512
variacion_n_m,450,1050,DP,8.03822
variacion_n_m,450,1100,DP,6.75783
variacion_n_m,450,1150,DP,8.48475
variacion_n_m,450,1200,DP,7.02331
variacion_n_m,450,1250,DP,8.75864
variacion_n_m,450,1300,DP,10.0786
variacion_n_m,450,1350,DP,7.79903
variacion_n_m,450,1400,DP,11.1389
variacion_n_m,450,1450,DP,11.3753
variacion_n_m,450,1500,DP,9.26503
variacion_n_m,450,1550,DP,11.9521
variacion_n_m,450,1600,DP,9.42658
variacion_n_m,450,1650,DP,7.87752
variacion_n_m,500,100,DP,1.26279
variacion_n_m,500,150,DP,1.87641
variacion_n_m,500,200,DP,2.49565
variacion_n_m,500,250,DP,3.12673
variacion_n_m,500,300,DP,3.6557
variacion_n_m,500,350,DP,2.84294
variacion_n_m,500,400,DP,2.5559
variacion_n_m,500,450,DP,3.53423
variacion_n_m,500,500,DP,3.16771
variacion_n_m,500,550,DP,5.487
variacion_n_m,500,600,DP,6.87001
variacion_n_m,500,650,DP,5.30164
variacion_n_m,500,700,DP,6.99242
variacion_n_m,500,750,DP,8.11451
variacion_n_m,500,800,DP,7.24299
variacion_n_m,500,850,DP,5.40029
variacion_n_m,500,900,DP,5.71979
variacion_n_m,500,950,DP,6.06765
variacion_n_m,500,1000,DP,6.36473
variacion_n_m,500,1050,DP,6.76989
variacion_n_m,500,1100,DP,7.05212
variacion_n_m,500,1150,DP,7.32402
variacion_n_m,500,1200,DP,10.3517
variacion_n_m,500,1250,DP,11.3758
variacion_n_m,500,1300,DP,8.29019
variacion_n_m,500,1350,DP,8.61405
variacion_n_m,500,1400,DP,8.93649
variacion_n_m,500,1450,DP,8.99403
variacion_n_m,500,1500,DP,9.84384
variacion_n_m,500,1550,DP,9.8812
variacion_n_m,500,1600,DP,11.0662
variacion_n_m,500,1650,DP,10.709
variacion_n_m,550,100,DP,0.706289
variacion_n_m,550,150,DP,1.05268
variacion_n_m,550,200,DP,2.7319
variacion_n_m,550,250,DP,2.87643
variacion_n_m,550,300,DP,4.03721
variacion_n_m,550,350,DP,3.11119
variacion_n_m,550,400,DP,2.76602
variacion_n_m,550,450,DP,3.17135
variacion_n_m,550,500,DP,3.45844
variacion_n_m,550,550,DP,5.11656
variacion_n_m,550,600,DP,4.1604
variacion_n_m,550,650,DP,4.51964
variacion_n_m,550,700,DP,4.84993
variacion_n_m,550,750,DP,5.77729
variacion_n_m,550,800,DP,7.21666
variacion_n_m,550,850,DP,5.97412
variacion_n_m,550,900,DP,6.2424
variacion_n_m,550,950,DP,6.66247
variacion_n_m,550,1000,DP,6.98877
variacion_n_m,550,1050,DP,7.38642
variacion_n_m,550,1100,DP,7.67616
variacion_n_m,550,1150,DP,7.86487
variacion_n_m,550,1200,DP,9.62806
variacion_n_m,550,1250,DP,7.85275
variacion_n_m,550,1300,DP,9.80205
variacion_n_m,550,1350,DP,9.22742
variacion_n_m,550,1400,DP,9.55574
variacion_n_m,550,1450,DP,9.91667
variacion_n_m,550,1500,DP,10.238
variacion_n_m,550,1550,DP,10.6093
variacion_n_m,550,1600,DP,10.59
variacion_n_m,550,1650,DP,11.5294
variacion_n_m,600,100,DP,0.817397
variacion_n_m,600,150,DP,1.10566
variacion_n_m,600,200,DP,1.47051
variacion_n_m,600,250,DP,1.852
variacion_n_m,600,300,DP,2.20645
variacion_n_m,600,350,DP,2.68266
variacion_n_m,600,400,DP,2.93361
variacion_n_m,600,450,DP,3.30858
variacion_n_m,600,500,DP,3.85231
variacion_n_m,600,550,DP,4.25181
variacion_n_m,600,600,DP,5.77012
variacion_n_m,600,650,DP,4.92724
variacion_n_m,600,700,DP,7.4555
variacion_n_m,600,750,DP,5.5993
variacion_n_m,600,800,DP,5.92832
variacion_n_m,600,850,DP,6.49726
variacion_n_m,600,900,DP,6.629
variacion_n_m,600,950,DP,12.1411
variacion_n_m,600,1000,DP,7.57522
variacion_n_m,600,1050,DP,8.00252
variacion_n_m,600,1100,DP,9.31963
variacion_n_m,600,1150,DP,8.78349
variacion_n_m,600,1200,DP,11.9047
variacion_n_m,600,1250,DP,9.71682
variacion_n_m,600,1300,DP,11.368
variacion_n_m,600,1350,DP,10.5077
variacion_n_m,600,1400,DP,12.5738
variacion_n_m,600,1450,DP,10.0639
variacion_n_m,600,1500,DP,10.9096
variacion_n_m,600,1550,DP,11.6436
variacion_n_m,600,1600,DP,12.1186
variacion_n_m,600,1650,DP,12.7603
variacion_n_m,650,100,DP,1.64355
variacion_n_m,650,150,DP,2.42923
variacion_n_m,650,200,DP,1.65029
variacion_n_m,650,250,DP,4.0602
variacion_n_m,650,300,DP,2.47287
variacion_n_m,650,350,DP,2.88707
variacion_n_m,650,400,DP,3.29456
variacion_n_m,650,450,DP,3.68019
variacion_n_m,650,500,DP,5.57556
variacion_n_m,650,550,DP,4.57883
variacion_n_m,650,600,DP,4.90664
variacion_n_m,650,650,DP,5.33932
variacion_n_m,650,700,DP,5.81146
variacion_n_m,650,750,DP,6.93676
variacion_n_m,650,800,DP,6.56785
variacion_n_m,650,850,DP,9.07551
variacion_n_m,650,900,DP,7.45167
variacion_n_m,650,950,DP,7.82465
variacion_n_m,650,1000,DP,8.24973
variacion_n_m,650,1050,DP,8.68584
variacion_n_m,650,1100,DP,9.23874
variacion_n_m,650,1150,DP,9.72319
variacion_n_m,650,1200,DP,11.3916
variacion_n_m,650,1250,DP,10.2908
variacion_n_m,650,1300,DP,10.1757
variacion_n_m,650,1350,DP,11.1955
variacion_n_m,650,1400,DP,11.7063
variacion_n_m,650,1450,DP,11.6828
variacion_n_m,650,1500,DP,12.4702
variacion_n_m,650,1550,DP,12.6981
variacion_n_m,650,1600,DP,13.3528
variacion_n_m,650,1650,DP,13.4664
variacion_n_m,700,100,DP,0.912184
variacion_n_m,700,150,DP,2.61142
variacion_n_m,700,200,DP,2.45339
variacion_n_m,700,250,DP,2.2042
variacion_n_m,700,300,DP,2.66726
variacion_n_m,700,350,DP,3.07116
variacion_n_m,700,400,DP,4.00879
variacion_n_m,700,450,DP,4.02459
variacion_n_m,700,500,DP,4.40831
variacion_n_m,700,550,DP,4.90274
variacion_n_m,700,600,DP,5.25898
variacion_n_m,700,650,DP,5.7649
variacion_n_m,700,700,DP,6.34832
variacion_n_m,700,750,DP,7.7601
variacion_n_m,700,800,DP,7.1693
variacion_n_m,700,850,DP,8.06261
variacion_n_m,700,900,DP,8.08064
variacion_n_m,700,950,DP,8.50234
variacion_n_m,700,1000,DP,8.97362
variacion_n_m,700,1050,DP,10.9724
variacion_n_m,700,1100,DP,9.86101
variacion_n_m,700,1150,DP,10.2609
variacion_n_m,700,1200,DP,10.6845
variacion_n_m,700,1250,DP,13.2654
variacion_n_m,700,1300,DP,10.8321
variacion_n_m,700,1350,DP,13.9935
variacion_n_m,700,1400,DP,12.4152
variacion_n_m,700,1450,DP,12.9238
variacion_n_m,700,1500,DP,12.9387
variacion_n_m,700,1550,DP,13.2371
variacion_n_m,700,1600,DP,19.8873
variacion_n_m,700,1650,DP,14.3872
variacion_n_m,750,100,DP,1.13678
variacion_n_m,750,150,DP,1.45382
variacion_n_m,750,200,DP,1.90396
variacion_n_m,750,250,DP,2.36837
variacion_n_m,750,300,DP,2.85194
variacion_n_m,750,350,DP,3.38915
variacion_n_m,750,400,DP,3.83025
variacion_n_m,750,450,DP,4.20687
variacion_n_m,750,500,DP,4.76015
variacion_n_m,750,550,DP,5.26408
variacion_n_m,750,600,DP,6.25574
variacion_n_m,750,650,DP,6.16899
variacion_n_m,750,700,DP,6.63691
variacion_n_m,750,750,DP,8.2042
variacion_n_m,750,800,DP,7.85331
variacion_n_m,750,850,DP,8.32668
variacion_n_m,750,900,DP,8.61919
variacion_n_m,750,950,DP,9.30183
variacion_n_m,750,1000,DP,9.57619
variacion_n_m,750,1050,DP,9.83009
variacion_n_m,750,1100,DP,11.4755
variacion_n_m,750,1150,DP,11.4224
variacion_n_m,750,1200,DP,11.5133
variacion_n_m,750,1250,DP,12.1068
variacion_n_m,750,1300,DP,12.5023
variacion_n_m,750,1350,DP,13.0478
variacion_n_m,750,1400,DP,13.3972
variacion_n_m,750,1450,DP,13.7746
variacion_n_m,750,1500,DP,16.2672
variacion_n_m,750,1550,DP,14.8637
variacion_n_m,750,1600,DP,14.785
variacion_n_m,750,1650,DP,15.76
variacion_n_m,800,100,DP,1.04238
variacion_n_m,800,150,DP,1.52084
variacion_n_m,800,200,DP,4.00345
variacion_n_m,800,250,DP,4.88523
variacion_n_m,800,300,DP,4.76
variacion_n_m,800,350,DP,5.34595
variacion_n_m,800,400,DP,5.4569
variacion_n_m,800,450,DP,4.66519
variacion_n_m,800,500,DP,5.18129
variacion_n_m,800,550,DP,5.56924
variacion_n_m,800,600,DP,6.10822
variacion_n_m,800,650,DP,6.56893
variacion_n_m,800,700,DP,8.7281
variacion_n_m,800,750,DP,8.37675
variacion_n_m,800,800,DP,7.84332
variacion_n_m,800,850,DP,8.78091
variacion_n_m,800,900,DP,9.53093
variacion_n_m,800,950,DP,9.37017
variacion_n_m,800,1000,DP,8.94725
variacion_n_m,800,1050,DP,10.3911
variacion_n_m,800,1100,DP,10.4252
variacion_n_m,800,1150,DP,13.0259
variacion_n_m,800,1200,DP,14.9212
variacion_n_m,800,1250,DP,14.3684
variacion_n_m,800,1300,DP,13.4112
variacion_n_m,800,1350,DP,13.121
variacion_n_m,800,1400,DP,15.7724
variacion_n_m,800,1450,DP,15.2673
variacion_n_m,800,1500,DP,16.46
variacion_n_m,800,1550,DP,14.8709
variacion_n_m,800,1600,DP,15.7537
variacion_n_m,800,1650,DP,17.1066
variacion_n_m,850,100,DP,1.07981
variacion_n_m,850,150,DP,1.61901
variacion_n_m,850,200,DP,2.12608
variacion_n_m,850,250,DP,2.99566
variacion_n_m,850,300,DP,3.19518
variacion_n_m,850,350,DP,3.72615
variacion_n_m,850,400,DP,5.89609
variacion_n_m,850,450,DP,6.64151
variacion_n_m,850,500,DP,6.81185
variacion_n_m,850,550,DP,5.90379
variacion_n_m,850,600,DP,7.52585
variacion_n_m,850,650,DP,7.50782
variacion_n_m,850,700,DP,7.81043
variacion_n_m,850,750,DP,8.55984
variacion_n_m,850,800,DP,8.79727
variacion_n_m,850,850,DP,9.95683
variacion_n_m,850,900,DP,10.8482
variacion_n_m,850,950,DP,10.7041
variacion_n_m,850,1000,DP,10.4235
variacion_n_m,850,1050,DP,11.505
variacion_n_m,850,1100,DP,11.7664
variacion_n_m,850,1150,DP,12.4346
variacion_n_m,850,1200,DP,12.5086
variacion_n_m,850,1250,DP,13.5146
variacion_n_m,850,1300,DP,14.1991
variacion_n_m,850,1350,DP,14.4793
variacion_n_m,850,1400,DP,14.5256
variacion_n_m,850,1450,DP,15.1289
variacion_n_m,850,1500,DP,15.6272
variacion_n_m,850,1550,DP,17.3417
variacion_n_m,850,1600,DP,16.6165
variacion_n_m,850,1650,DP,18.3124
variacion_n_m,900,100,DP,1.16722
variacion_n_m,900,150,DP,2.19114
variacion_n_m,900,200,DP,2.34412
variacion_n_m,900,250,DP,2.81452
variacion_n_m,900,300,DP,4.63556
variacion_n_m,900,350,DP,4.78464
variacion_n_m,900,400,DP,5.32626
variacion_n_m,900,450,DP,5.52751
variacion_n_m,900,500,DP,7.07474
variacion_n_m,900,550,DP,8.55152
variacion_n_m,900,600,DP,7.87878
variacion_n_m,900,650,DP,10.3609
variacion_n_m,900,700,DP,9.81252
variacion_n_m,900,750,DP,11.3181
variacion_n_m,900,800,DP,10.4008
variacion_n_m,900,850,DP,9.56449
variacion_n_m,900,900,DP,11.9043
variacion_n_m,900,950,DP,12.5171
variacion_n_m,900,1000,DP,13.6494
variacion_n_m,900,1050,DP,14.1489
variacion_n_m,900,1100,DP,13.9996
variacion_n_m,900,1150,DP,16.1196
variacion_n_m,900,1200,DP,15.6142
variacion_n_m,900,1250,DP,14.8832
variacion_n_m,900,1300,DP,14.214
variacion_n_m,900,1350,DP,15.8784
variacion_n_m,900,1400,DP,18.8872
variacion_n_m,900,1450,DP,19.3373
variacion_n_m,900,1500,DP,19.1081
variacion_n_m,900,1550,DP,19.5011
variacion_n_m,900,1600,DP,17.4084
variacion_n_m,900,1650,DP,22.041
variacion_n_m,950,100,DP,1.67257
variacion_n_m,950,150,DP,2.51244
variacion_n_m,950,200,DP,2.80595
variacion_n_m,950,250,DP,3.12263
variacion_n_m,950,300,DP,4.73384
variacion_n_m,950,350,DP,5.27883
variacion_n_m,950,400,DP,5.66334
variacion_n_m,950,450,DP,5.31142
variacion_n_m,950,500,DP,6.09853
variacion_n_m,950,550,DP,8.13683
variacion_n_m,950,600,DP,9.74728
variacion_n_m,950,650,DP,10.9978
variacion_n_m,950,700,DP,7.5164
variacion_n_m,950,750,DP,10.1367
variacion_n_m,950,800,DP,10.8218
variacion_n_m,950,850,DP,10.3706
variacion_n_m,950,900,DP,10.6593
variacion_n_m,950,950,DP,10.5899
variacion_n_m,950,1000,DP,11.8078
variacion_n_m,950,1050,DP,15.2353
variacion_n_m,950,1100,DP,16.4917
variacion_n_m,950,1150,DP,16.0967
variacion_n_m,950,1200,DP,17.2912
variacion_n_m,950,1250,DP,17.9688
variacion_n_m,950,1300,DP,20.1057
variacion_n_m,950,1350,DP,15.6461
variacion_n_m,950,1400,DP,16.0023
variacion_n_m,950,1450,DP,16.9832
variacion_n_m,950,1500,DP,17.2363
variacion_n_m,950,1550,DP,17.3089
variacion_n_m,950,1600,DP,20.4974
variacion_n_m,950,1650,DP,20.5093
variacion_n_m,1000,100,DP,1.64225
variacion_n_m,1000,150,DP,2.52489
variacion_n_m,1000,200,DP,3.27964
variacion_n_m,1000,250,DP,3.80272
variacion_n_m,1000,300,DP,5.21806
variacion_n_m,1000,350,DP,5.85881
variacion_n_m,1000,400,DP,6.81513
variacion_n_m,1000,450,DP,7.25275
variacion_n_m,1000,500,DP,8.35977
variacion_n_m,1000,550,DP,8.41664
variacion_n_m,1000,600,DP,7.30425
variacion_n_m,1000,650,DP,9.66438
variacion_n_m,1000,700,DP,12.364
variacion_n_m,1000,750,DP,11.761
variacion_n_m,1000,800,DP,9.74313
variacion_n_m,1000,850,DP,13.158
variacion_n_m,1000,900,DP,12.6433
variacion_n_m,1000,950,DP,14.4911
variacion_n_m,1000,1000,DP,16.476
variacion_n_m,1000,1050,DP,15.3656
variacion_n_m,1000,1100,DP,18.617
variacion_n_m,1000,1150,DP,13.9495
variacion_n_m,1000,1200,DP,18.9261
variacion_n_m,1000,1250,DP,17.0982
variacion_n_m,1000,1300,DP,19.3441
variacion_n_m,1000,1350,DP,19.6909
variacion_n_m,1000,1400,DP,22.3892
variacion_n_m,1000,1450,DP,18.3459
variacion_n_m,1000,1500,DP,18.1737
variacion_n_m,1000,1550,DP,24.3886
variacion_n_m,1000,1600,DP,18.403
variacion_n_m,1000,1650,DP,19.7516
variacion_n_m,1050,100,DP,1.74741
variacion_n_m,1050,150,DP,2.72182
variacion_n_m,1050,200,DP,3.28285
variacion_n_m,1050,250,DP,3.57001
variacion_n_m,1050,300,DP,4.88516
variacion_n_m,1050,350,DP,4.08296
variacion_n_m,1050,400,DP,5.2775
variacion_n_m,1050,450,DP,9.29792
variacion_n_m,1050,500,DP,8.51117
variacion_n_m,1050,550,DP,9.68253
variacion_n_m,1050,600,DP,10.4731
variacion_n_m,1050,650,DP,10.7892
variacion_n_m,1050,700,DP,8.94124
variacion_n_m,1050,750,DP,9.89075
variacion_n_m,1050,800,DP,10.1313
variacion_n_m,1050,850,DP,12.382
variacion_n_m,1050,900,DP,11.721
variacion_n_m,1050,950,DP,12.6605
variacion_n_m,1050,1000,DP,15.957
variacion_n_m,1050,1050,DP,17.0063
variacion_n_m,1050,1100,DP,14.0587
variacion_n_m,1050,1150,DP,14.9701
variacion_n_m,1050,1200,DP,15.9836
variacion_n_m,1050,1250,DP,16.7675
variacion_n_m,1050,1300,DP,17.4088
variacion_n_m,1050,1350,DP,18.3582
variacion_n_m,1050,1400,DP,18.8452
variacion_n_m,1050,1450,DP,23.365
variacion_n_m,1050,1500,DP,24.0983
variacion_n_m,1050,1550,DP,21.365
variacion_n_m,1050,1600,DP,24.0214
variacion_n_m,1050,1650,DP,27.6215
variacion_n_m,1100,100,DP,1.86039
variacion_n_m,1100,150,DP,2.29086
variacion_n_m,1100,200,DP,3.70162
variacion_n_m,1100,250,DP,4.44104
variacion_n_m,1100,300,DP,5.2783
variacion_n_m,1100,350,DP,5.74589
variacion_n_m,1100,400,DP,7.73877
variacion_n_m,1100,450,DP,8.27594
variacion_n_m,1100,500,DP,8.71185
variacion_n_m,1100,550,DP,9.48022
variacion_n_m,1100,600,DP,10.336
variacion_n_m,1100,650,DP,11.9202
variacion_n_m,1100,700,DP,11.9212
variacion_n_m,1100,750,DP,12.5106
variacion_n_m,1100,800,DP,13.6006
variacion_n_m,1100,850,DP,13.2694
variacion_n_m,1100,900,DP,16.2303
variacion_n_m,1100,950,DP,15.6014
variacion_n_m,1100,1000,DP,13.239
variacion_n_m,1100,1050,DP,15.8583
variacion_n_m,1100,1100,DP,15.3563
variacion_n_m,1100,1150,DP,15.1391
variacion_n_m,1100,1200,DP,15.9944
variacion_n_m,1100,1250,DP,16.1289
variacion_n_m,1100,1300,DP,19.5168
variacion_n_m,1100,1350,DP,19.6035
variacion_n_m,1100,1400,DP,23.406
variacion_n_m,1100,1450,DP,24.6421
variacion_n_m,1100,1500,DP,25.5789
variacion_n_m,1100,1550,DP,24.1963
variacion_n_m,1100,1600,DP,26.688
variacion_n_m,1100,1650,DP,29.3636
variacion_n_m,1150,100,DP,1.65775
variacion_n_m,1150,150,DP,3.23899
variacion_n_m,1150,200,DP,2.7969
variacion_n_m,1150,250,DP,3.51014
variacion_n_m,1150,300,DP,5.53981
variacion_n_m,1150,350,DP,6.91425
